id	user_id	check_in	check_out	store_id	checkin_type	is_first_checkin	created_at	updated_at	so_id	checkout_type	store_type	store_name	store_address	map_in_lat	map_in_long	map_out_lat	map_out_long	check_in_date	check_in_status	check_in_address	check_out_address
570	1834	2018-07-04 11:59:27	2018-07-04 20:00:01	11112	1	NULL	NULL	NULL	1	6	1	HARI SHARAN & SONS CLOCK TOWER KAMLA NAGAR	14 A KAMLA NAGAR DELHI	28.679903	28.679903	0	0	2018-07-04	1	12A, GT Rd, Block B, Kamla Nagar, Delhi, 110007, India	NA
571	2543	2018-07-04 11:59:51	2018-07-04 12:16:34	33824	1	NULL	NULL	NULL	1	1	1	ANIKET MOBILE GALLERY	CHOWK HUSSAINPURA AMRITSAR 143001	31.632029	31.632029	31.632017	31.632017	2018-07-04	1	Hussainpura Chowk, Hussainpura, Amritsar, Punjab 143001, India	Hussainpura Chowk, Hussainpura, Amritsar, Punjab 143001, India
572	1038	2018-07-04 12:00:22	2018-07-04 20:01:01	11492	1	NULL	NULL	NULL	1	6	1	KHOSLA ELECTRONICS PVT LTD (GARIA)	110 RAJA S C MALLICK ROAD	22.468132	22.468132	0	0	2018-07-04	1	110A, Raja Subodh Chandra Mallick Rd, Laxmi Narayan Colony, Garia, Kolkata, West Bengal 700047, India	NA
573	2725	2018-07-04 12:01:52	2018-07-04 12:03:13	172	1	NULL	NULL	NULL	1	1	2	Bajaj Electronics Ramanthapur	# 4_117 & 4_118 ramanthapur  Hyderabad	17.399078	17.399078	17.399078	17.399078	2018-07-04	1	3-4-121, NH163, Indira Nagar, Nehru Nagar, Ramanthapur, Hyderabad, Telangana 500013, India	3-4-121, NH163, Indira Nagar, Nehru Nagar, Ramanthapur, Hyderabad, Telangana 500013, India
574	3046	2018-07-04 12:00:31	2018-07-04 12:02:00	37864	1	NULL	NULL	NULL	1	1	1	CELL POINT INDIA PVT LTD VISAKHAPATNAM	30 15 139 1ST FLR RM NO 5 & 6 RAMS ARCADE DABAGARDENS VISAKHAPATNAM 560020	17.719952	17.719952	17.719952	17.719952	2018-07-04	1	#30-15-111, Daba Garden Rd, Main Rd, Japan Plaza Upstairs, Daba Gardens, Allipuram, Visakhapatnam, Andhra Pradesh 530002, India	#30-15-111, Daba Garden Rd, Main Rd, Japan Plaza Upstairs, Daba Gardens, Allipuram, Visakhapatnam, Andhra Pradesh 530002, India
575	1701	2018-07-04 12:00:36	2018-07-04 20:01:01	12232	1	NULL	NULL	NULL	1	6	1	ALFA ELECTRONICS KOTLA MUBARAK PUR	53 GURDWARA ROAD KOTLA MUBARAK PUR DELHI	28.575054	28.575054	0	0	2018-07-04	1	765, Gurudwara Rd, Arjun Nagar, Kotla Mubarakpur, South Extension I, New Delhi, Delhi 110003, India	NA
576	2045	2018-07-04 12:00:44	2018-07-04 20:01:01	12233	1	NULL	NULL	NULL	1	6	1	AGOAN ELECTRONICS SHANTI PATH RAJA PARK JAIPUR	D 34 SHANTI PATH PULIA NO 1,JAWAHAR NAGAR JAIPUR	26.892284	26.892284	0	0	2018-07-04	1	227/2, Shanti Path, Raja Park, Jaipur, Rajasthan 302004, India	NA
577	1826	2018-07-04 12:00:47	2018-07-04 20:01:01	173	1	NULL	NULL	NULL	1	6	2	HARYANA TV CENTRE	Shop no-23,niti vihar,main mubarak pur road, kirari,delhi 110086	28.698215	28.698215	0	0	2018-07-04	1	Mubarakpur Main Rd, Gorav Nagar, Sultanpuri, Delhi, 110081, India	NA
578	690	2018-07-04 12:00:54	2018-07-04 20:01:01	13056	1	NULL	NULL	NULL	1	6	1	T V PALACE	G-7,PATEL PARK,OPP.WELCOME TOWER,TADWADI,RANDER ROAD,SURAT	21.207972	21.207972	0	0	2018-07-04	1	Rander Rd, Kamlapark Society, Palanpur Patia, Surat, Gujarat 395009, India	NA
579	2083	2018-07-04 12:00:58	2018-07-04 20:01:01	12196	1	NULL	NULL	NULL	1	6	1	MAHAVEER ELECTRONIC M I ROAD JAIPUR	10 jayanti market mi road jaipur	26.917017	26.917017	0	0	2018-07-04	1	11, MI Road, Jayanti Market, New Colony, Jaipur, Rajasthan 302001, India	NA
580	2107	2018-07-04 12:01:06	2018-07-04 12:48:50	12543	1	NULL	NULL	NULL	1	1	1	SURESH ELECTRONICS GALTA ROAD JAIPUR	opp gurudwara hida ki mori gaalta gate jaipur jaipur jaipur	26.921188	26.921188	26.921188	26.921188	2018-07-04	1	9A, Hida Ki Mori, Laxmi Narayan Puri, Jaipur, Rajasthan 302002, India	8B, Hida Ki Mori, Laxmi Narayan Puri, Jaipur, Rajasthan 302002, India
581	1920	2018-07-04 12:01:19	2018-07-04 20:02:02	33720	1	NULL	NULL	NULL	1	6	1	IR PACIFIC MALL GHAZIABAD	CROMA Plot No. 1, Dr. Burman Marg, Site IV, Sahibabad Industrial Area, Ghaziabad 201001	28.646114	28.646114	0	0	2018-07-04	1	Dr Burman Rd, Plot Alpha, Sahibabad Industrial Area Site 4, Sahibabad, Ghaziabad, Uttar Pradesh 201012, India	NA
582	125	2018-07-04 12:01:25	2018-07-04 20:02:02	34	1	NULL	NULL	NULL	1	6	1	Capital First Nashik	Capital First Ltd. 4th Floor, Office No. 401 & 402, Sahayadree Business Park INC, MICO Circle Point Trambak Road, Tidke Colony, Above Hyundai Showroom, Nashik, Maharashtra, India 422002	19.99354	19.99354	0	0	2018-07-04	1	Sahyadri Business Park, Near MICO Circle, Trambakeshwar Rd, Matoshree Nagar, Nashik, Maharashtra 422002, India	NA
583	1082	2018-07-04 12:01:32	2018-07-04 12:03:08	174	1	NULL	NULL	NULL	1	1	2	Smart Choice	Adda asansol	23.687948	23.687948	23.687948	23.687948	2018-07-04	1	Asansol - Chittaranjan Rd, Mahisila Colony, Pathak Bari, Asansol, West Bengal 713301, India	Asansol - Chittaranjan Rd, Mahisila Colony, Pathak Bari, Asansol, West Bengal 713301, India
584	2691	2018-07-04 12:01:37	2018-07-04 13:03:39	26662	1	NULL	NULL	NULL	1	2	1	BAJAJ ELECTRONICS PARADISE CIRCLE SECUNDRABAD	D NO 1-7-178,M G ROAD,PARADISE CIRCLE,SECUNDRABAD    HYDERABAD	17.440634	17.440634	17.441257	17.441257	2018-07-04	1	1-7-178, 182 to 184, Mahatma Gandhi Rd, Bhaskar Residency, Nallagutta, Ramgopalpet, Hyderabad, Telangana 500003, India	1-7-81, PG Road, Sappu Bagh Apaprtment, Jogani, Ramgopalpet, Hyderabad, Telangana 500003, India
585	2136	2018-07-04 12:01:19	2018-07-04 20:02:02	39032	1	NULL	NULL	NULL	1	6	1	SHIVA ELECTRONICS	46 ISWAR NAGAR PASCHIM SHASTRIPURAM RD SIKANDRA AGRA 782007	27.201931	27.201931	0	0	2018-07-04	1	15, Sikandra-Bodla Rd, sector 9, Sulabh Puram colony, Lohamandi, Agra, Uttar Pradesh 282007, India	NA
586	1643	2018-07-04 12:01:53	2018-07-04 12:18:43	175	1	NULL	NULL	NULL	1	1	2	Apollo Sales Corporation	wz1 kh no 177 plam village near syndicate bank	28.588223	28.588223	28.588223	28.588223	2018-07-04	1	798, Palam Village Rd, Block WZ, Raj Nagar I, Raj Nagar, New Delhi, Delhi 110045, India	798, Palam Village Rd, Block WZ, Raj Nagar I, Raj Nagar, New Delhi, Delhi 110045, India
587	3131	2018-07-04 12:02:01	2018-07-04 12:04:14	27435	1	NULL	NULL	NULL	1	1	1	RD BROOKFIELDS	No.61-71; Brookefields Plaza;,Krishnaswamy Road;,,Coimbatore Tamil Nadu,-641001	11.008267	11.008267	11.008268	11.008268	2018-07-04	1	Dr Krishnasamy Mudaliyar Rd, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641001, India	Dr Krishnasamy Mudaliyar Rd, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641001, India
588	3015	2018-07-04 12:01:13	2018-07-04 20:02:02	30617	1	NULL	NULL	NULL	1	6	1	RD CDIT LAXMIPURAM GUNTUR	#5-87-17, BRODI PET, LAXMIPURAM GUNTUR	16.30927	16.30927	0	0	2018-07-04	1	Lakshmipuram Main Road, Pandaripuram, Ashok Nagar, Guntur, Andhra Pradesh 522007, India	NA
589	138	2018-07-04 12:02:13	2018-07-04 20:03:01	34	1	NULL	NULL	NULL	1	6	1	Capital First Nashik	Capital First Ltd. 4th Floor, Office No. 401 & 402, Sahayadree Business Park INC, MICO Circle Point Trambak Road, Tidke Colony, Above Hyundai Showroom, Nashik, Maharashtra, India 422002	19.99364	19.99364	0	0	2018-07-04	1	Capital First Ltd., One Indiabulls Centre, Tower 2A and 2B, 10th Floor, Senapati Bapat Marg, Lower Parel (West), Saidham Nagar, Parel, Mumbai, Maharashtra 400013	NA
590	1864	2018-07-04 12:02:13	2018-07-04 20:03:01	176	1	NULL	NULL	NULL	1	6	2	Krishna Electronics Khichripur	khichripur delhi	28.621471	28.621471	0	0	2018-07-04	1	12, Khichripur Rd, Khichripur, Kalyan Puri, Delhi, 110091, India	NA
591	3046	2018-07-04 12:02:41	2018-07-04 12:03:02	37864	1	NULL	NULL	NULL	1	1	1	CELL POINT INDIA PVT LTD VISAKHAPATNAM	30 15 139 1ST FLR RM NO 5 & 6 RAMS ARCADE DABAGARDENS VISAKHAPATNAM 560020	17.720394	17.720394	17.720394	17.720394	2018-07-04	1	30-15-117-16, Daba Garden Rd, Daba Gardens, Ram Nagar, Visakhapatnam, Andhra Pradesh 530020, India	30-15-117-16, Daba Garden Rd, Daba Gardens, Ram Nagar, Visakhapatnam, Andhra Pradesh 530020, India
592	1624	2018-07-04 12:03:12	2018-07-04 14:03:36	30794	1	NULL	NULL	NULL	1	1	1	NEW JAGDAMBA ELECTRONICS DELHI	C-413 SANI BAZAR CHOWK MAHAVIR ENCLAVE PART -3 DWARKA SEC 1 NEW DELHI	28.606216	28.606216	28.606146	28.606146	2018-07-04	1	B-246, 60 Feet Rd, Mahavir Enclave Part 2, Mahavir Enclave Part 3, Mahavir Enclave, ?? ??????, Delhi 110059, India	D-64, Gali Number 49, Mahavir Enclave Part 2, Mahavir Enclave Part 3, Mahavir Enclave, Delhi, 110059, India
593	2699	2018-07-04 12:03:14	2018-07-04 12:04:13	177	1	NULL	NULL	NULL	1	1	2	Bajajeletronicsboduppal	Plot no 1-10-3 om vihar colony,medipally	17.408031	17.408031	17.408031	17.408031	2018-07-04	1	6-51, NH163, Sai Residency, Mallika Arjun Nagar, Boduppal, Hyderabad, Telangana 500098, India	6-51, NH163, Sai Residency, Mallika Arjun Nagar, Boduppal, Hyderabad, Telangana 500098, India
594	1880	2018-07-04 12:03:15	2018-07-04 15:11:40	11939	1	NULL	NULL	NULL	1	1	1	DURBY ELECTRONICS PATPARGANJ EAST DELHI	B1/8 JOSHI COLONY I P EXTENSION 	28.628204	28.628204	28.628202	28.628202	2018-07-04	1	Madhu Vihar Rd, Mandawali, New Delhi, Delhi 110092, India	Madhu Vihar Rd, Mandawali, New Delhi, Delhi 110092, India
595	1616	2018-07-04 12:03:43	2018-07-04 20:04:01	178	1	NULL	NULL	NULL	1	6	2	Chhabra Electronics	Bharat vihar road	28.607912	28.607912	0	0	2018-07-04	1	49, Bharat Vihar Rd, Block T, Bharat Vihar, Madhu Vihar, ?? ??????, Delhi 110059, India	NA
596	2393	2018-07-04 12:03:45	2018-07-04 20:04:01	179	1	NULL	NULL	NULL	1	6	2	Vasanth And Co Saidapet	No.12/16 Gandthi street Kaveri Nagar saidapet	13.02838	13.02838	0	0	2018-07-04	1	B 44/20, 70 Feet Rd, Periyar Nagar West, Kannammapet, CIT Nagar, Chennai, Tamil Nadu 600082, India	NA
597	1650	2018-07-04 12:06:58	2018-07-04 20:07:01	31025	1	NULL	NULL	NULL	1	6	1	VIJAY SALES DWARKA	117, Palam Extension, Sector 7, Dwarka, New Delhi - 110 075.	28.589293	28.589293	0	0	2018-07-04	1	Ramphal Chowk Rd, Block A, Palam Extension, Palam Colony, New Delhi, Delhi 110077, India	NA
598	1015	2018-07-04 12:03:48	2018-07-04 14:49:07	31453	1	NULL	NULL	NULL	1	4	1	GREAT EASTERN APPLIANCES PRIVATE LIMITED BADAMBADI CUTTACK	PLOT NO-45,MAIN ROAD BADAMBADI CUTTACK	20.458723	20.458723	20.458723	20.458723	2018-07-04	1	Badambadi Colony, Cuttack, Odisha, India, Badambadi Colony	Badambadi Colony, Cuttack, Odisha, India, Badambadi Colony
599	1903	2018-07-04 12:03:55	2018-07-04 20:04:01	38865	1	NULL	NULL	NULL	1	6	1	KARAN ELECTRONICS	SHOP NO 01 MC COMPLEX NAYA BANS SEC 15 NOIDA GBN NIODA 201301	28.582495	28.582495	0	0	2018-07-04	1	C-31, Captain Vijyant Thapar Marg, C Block, Sector 2, Noida, Uttar Pradesh 201301, India	NA
600	1707	2018-07-04 12:04:04	2018-07-04 20:05:01	11785	1	NULL	NULL	NULL	1	6	1	SHILPI ELECTRONICS	40/11 PEELI KOTHI MB ROAD KHANPUR	28.514208	28.514208	0	0	2018-07-04	1	39, Mehrauli - Badarpur Rd, Khanpur Village, Madangir, New Delhi, Delhi 110044, India	NA
601	2696	2018-07-04 12:04:08	2018-07-04 20:05:01	30704	1	NULL	NULL	NULL	1	6	1	BAJAJ ELECTRONICS BODUPPAL HYDERABAD	PLOT NO 1-10-3,OM VIHAR COLONY ,MAIN ROAD,WARANGAR HIGHWAY BODUPPAL HYDERABAD	17.407887	17.407887	0	0	2018-07-04	1	6-54, NH163, Sri Sai Nagar, Canara Nagar, Peerzadiguda, Hyderabad, Telangana 500039, India	NA
602	1082	2018-07-04 12:04:10	2018-07-04 12:13:59	180	1	NULL	NULL	NULL	1	1	2	Smart Chice	Asansol	23.687958	23.687958	23.687958	23.687958	2018-07-04	1	Asansol - Chittaranjan Rd, Mahisila Colony, Pathak Bari, Asansol, West Bengal 713301, India	Asansol - Chittaranjan Rd, Mahisila Colony, Pathak Bari, Asansol, West Bengal 713301, India
603	1944	2018-07-04 12:04:11	2018-07-04 20:05:01	181	1	NULL	NULL	NULL	1	6	2	anand electronics delhi	72/73 som bazar south anar kali krishna nagar 110051	28.678593	28.678593	0	0	2018-07-04	1	D627, New Seelampur, Chauhan Banger, Shahdara, Delhi, 110053, India	NA
604	2725	2018-07-04 12:05:45	2018-07-04 12:06:39	182	1	NULL	NULL	NULL	1	1	2	Bajaj Electronics Ramanthapur	Ramanthapur Hyderabad	17.399078	17.399078	17.399078	17.399078	2018-07-04	1	3-4-121, NH163, Indira Nagar, Nehru Nagar, Ramanthapur, Hyderabad, Telangana 500013, India	3-4-121, NH163, Indira Nagar, Nehru Nagar, Ramanthapur, Hyderabad, Telangana 500013, India
605	2680	2018-07-04 12:04:27	2018-07-04 20:05:01	183	1	NULL	NULL	NULL	1	6	2	Bajaj Electronics Kompalli	D.no.04-009/NR,(Old no.3-24),survey no.43,near suchitra curcle kompally	17.509914	17.509914	0	0	2018-07-04	1	23, NH 44, Bashirabad, Jeedimetla, Hyderabad, Telangana 500010, India	NA
606	1648	2018-07-04 12:04:29	2018-07-04 16:46:53	31025	1	NULL	NULL	NULL	1	4	1	VIJAY SALES DWARKA	117, Palam Extension, Sector 7, Dwarka, New Delhi - 110 075.	28.589212	28.589212	28.589314	28.589314	2018-07-04	1	Ramphal Chowk Rd, Block A, Palam Extension, Palam Colony, New Delhi, Delhi 110077, India	Ramphal Chowk Rd, Block A, Palam Extension, Palam Colony, New Delhi, Delhi 110077, India
607	3131	2018-07-04 12:04:35	2018-07-04 12:05:12	27435	1	NULL	NULL	NULL	1	1	1	RD BROOKFIELDS	No.61-71; Brookefields Plaza;,Krishnaswamy Road;,,Coimbatore Tamil Nadu,-641001	11.008267	11.008267	11.008275	11.008275	2018-07-04	1	Dr Krishnasamy Mudaliyar Rd, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641001, India	Dr Krishnasamy Mudaliyar Rd, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641001, India
608	3131	2018-07-04 12:05:34	2018-07-04 20:06:01	27435	1	NULL	NULL	NULL	1	6	1	RD BROOKFIELDS	No.61-71; Brookefields Plaza;,Krishnaswamy Road;,,Coimbatore Tamil Nadu,-641001	11.008268	11.008268	0	0	2018-07-04	1	Dr Krishnasamy Mudaliyar Rd, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641001, India	NA
609	565	2018-07-04 12:05:36	2018-07-04 12:15:42	40253	1	NULL	NULL	NULL	1	1	1	GAYATRI CELLCOM	33 MILAN PARK SOC BHS YALARAM PLAZA NR JANADHAN CHOWK AHMEDABAD 380008	22.993721	22.993721	22.997278	22.997278	2018-07-04	1	Maruti Complex, Daxini Society, Maninagar, Ahmedabad, Gujarat 380028, India	Lala Lajpat Rai Marg, Balvatika, Maninagar, Ahmedabad, Gujarat 380008, India
610	849	2018-07-04 12:05:44	2018-07-04 20:06:01	184	1	NULL	NULL	NULL	1	6	2	SALES INDIA PVT LTD CHANDKHEDA	Sales india pvt ltd chandkheda 5 BALAJI MALL VISTA GANDHINAGAR highway MOTERA 380005	23.101587	23.101587	0	0	2018-07-04	1	Gujarat State Highway 71, Parvati Nagar, Chandkheda, Ahmedabad, Gujarat 380005, India	NA
611	2816	2018-07-04 12:05:46	2018-07-04 20:06:01	27702	1	NULL	NULL	NULL	1	6	1	BAJAJ ELECTRONICS THE FORUM SUJANA MALL	PLOT NO S-16 SY NO 1009 3RD FLOOR KUKATPALLY PH NO 040- 6456675/65656676    HYDERABAD	17.484035	17.484035	0	0	2018-07-04	1	HIG-554, KPHB Road, K P H B Phase 6, Kukatpally, Hyderabad, Telangana 500085, India	NA
612	1696	2018-07-04 12:05:47	2018-07-04 20:06:01	23861	1	NULL	NULL	NULL	1	6	1	RAJ ELECTRONICS R K PURAM	D 9 SECTOR 6 R K PURAM 	28.56624	28.56624	0	0	2018-07-04	1	S/R1, RBI Colony, Sector 6, RK Puram, New Delhi, Delhi 110022, India	NA
613	3174	2018-07-04 12:05:48	2018-07-04 20:06:01	185	1	NULL	NULL	NULL	1	6	2	SATHYA AGENCY	No. 220 J,N street, Pondicherry 605001	11.936403	11.936403	0	0	2018-07-04	1	Bharathi St, MG Road Area, Puducherry, 605001, India	NA
614	1806	2018-07-04 12:05:56	2018-07-04 20:06:01	12013	1	NULL	NULL	NULL	1	6	1	RAKESH ELECTRONICS PATEL NAGAR	2162- T 22 MAIN PATEL ROAD ETC COLONY NEW DELHI 	28.65087	28.65087	0	0	2018-07-04	1	34/105, Main Patel Rd, Block A, Guru Arjun Nagar, Shadipur, New Delhi, Delhi 110008, India	NA
615	3046	2018-07-04 12:06:16	2018-07-04 20:07:01	37864	1	NULL	NULL	NULL	1	6	1	CELL POINT INDIA PVT LTD VISAKHAPATNAM	30 15 139 1ST FLR RM NO 5 & 6 RAMS ARCADE DABAGARDENS VISAKHAPATNAM 560020	17.719912	17.719912	0	0	2018-07-04	1	30, Daba Garden Rd, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530004, India	NA
616	965	2018-07-04 12:06:19	2018-07-04 20:07:01	23641	1	NULL	NULL	NULL	1	6	1	KHOSLA BAGUIHATI KOLKATA	H/J/3 SACHINDRA LAL SARANI, HARDIC MENSION, RAJARHAT ROAD, KOLKATA	22.613514	22.613514	0	0	2018-07-04	1	HJ/3, Rajarhat Rd, Jyangra, Rajarhat, Kolkata, West Bengal 700159, India	NA
617	2646	2018-07-04 12:06:22	2018-07-04 12:06:53	27967	1	NULL	NULL	NULL	1	1	1	SHIV SHAKTI ELECTRONICS AMRITSAR	CHOWK PUTLIGHAR AMRITSAR AMRITSAR	31.635008	31.635008	31.635008	31.635008	2018-07-04	1	Cemetery Rd, Itahad Nagar, Amritsar, Punjab 143002, India	Cemetery Rd, Itahad Nagar, Amritsar, Punjab 143002, India
618	3011	2018-07-04 12:06:28	2018-07-04 20:07:01	186	1	NULL	NULL	NULL	1	6	2	VIJAY TV AND VIDEO HOME INNER RING ROAD GUNTUR	INNER RING ROAD, REDDY  PALEM	16.330261	16.330261	0	0	2018-07-04	1	Mahatma Gandhi Inner Ring Road, Guntur, Andhra Pradesh 522034, India	NA
619	799	2018-07-04 12:06:44	2018-07-04 12:08:51	30498	1	NULL	NULL	NULL	1	1	1	SUNIL ELECTRONICS AHMEDABAD	169/1333 SARVODAY NAGAR NR ROHIT MILL CIRCLE AHMEDABAD	23.00243	23.00243	23.00243	23.00243	2018-07-04	1	19/22, Khokhra Mehmadabad, Ahmedabad, Gujarat 380008, India	19/22, Khokhra Mehmadabad, Ahmedabad, Gujarat 380008, India
620	2629	2018-07-04 12:07:00	2018-07-04 12:07:13	39379	1	NULL	NULL	NULL	1	1	1	B S ENTERPRISES	BAKSHI BAGH TARN TARAN 	31.451052	31.451052	31.451052	31.451052	2018-07-04	1	Naya Bazaar, Old City, Tarn Taran Sahib, Punjab 143401, India	Naya Bazaar, Old City, Tarn Taran Sahib, Punjab 143401, India
621	846	2018-07-04 12:07:05	2018-07-04 12:07:31	187	1	NULL	NULL	NULL	1	1	2	vijay sales shahibaug	sumell 11 opp.NAMASKAR CIRCLE SHAHIBAUG 380004	23.043316	23.043316	23.043316	23.043316	2018-07-04	1	BAPS Cir, Jain Colony, Madhupura, Ahmedabad, Gujarat 380004, India	BAPS Cir, Jain Colony, Madhupura, Ahmedabad, Gujarat 380004, India
622	2811	2018-07-04 12:07:11	2018-07-04 12:08:07	27702	1	NULL	NULL	NULL	1	1	1	BAJAJ ELECTRONICS THE FORUM SUJANA MALL	PLOT NO S-16 SY NO 1009 3RD FLOOR KUKATPALLY PH NO 040- 6456675/65656676    HYDERABAD	17.481892	17.481892	17.481892	17.481892	2018-07-04	1	Block 36, Malaysian Twp, KPHB 5th Phase, Kukatpally, Hyderabad, Telangana 500072, India	Block 36, Malaysian Twp, KPHB 5th Phase, Kukatpally, Hyderabad, Telangana 500072, India
623	787	2018-07-04 12:07:19	2018-07-04 12:48:39	42333	1	NULL	NULL	NULL	1	1	1	SHREE TELE SHOP 	B-21 M G AMIN COMPLEX7251 DEHGAM GANDHINAGAR ROAD DEHGAM AHMEDABAD 382305	23.168276	23.168276	23.168325	23.168325	2018-07-04	1	Ahemadabad - Modasa Road, Darshan Society, Anuradha Society, Dahegam, Gujarat 382305, India	Ahemadabad - Modasa Road, Darshan Society, Anuradha Society, Dahegam, Gujarat 382305, India
624	1878	2018-07-04 12:07:26	2018-07-04 12:07:45	188	1	NULL	NULL	NULL	1	1	2	New Pankaj Electronics	D-6,DDA MARKET MAYUR VIHAR PHASE-1 ( NEAR JEEVAN ANMOL HOSPITAL ) DELHI-110091	28.606644	28.606644	28.606644	28.606644	2018-07-04	1	53/C, Block A, Acharya Niketan, Mayur Vihar Phase 1, New Delhi, Delhi 110091, India	53/C, Block A, Acharya Niketan, Mayur Vihar Phase 1, New Delhi, Delhi 110091, India
625	2583	2018-07-04 12:07:39	2018-07-04 20:08:01	26616	1	NULL	NULL	NULL	1	6	1	KAMAL TELE SHOP LUDHIANA	NEW SUBASH NAGER, ST NO 8, BASTI, JODHEWAL-141007    LUDHIANA	30.932142	30.932142	0	0	2018-07-04	1	Street No. 9, Subhash Nagar Rd, Jodhewal Basti, New Subhash Nagar, Ludhiana, Punjab 141007, India	NA
626	2972	2018-07-04 12:07:58	2018-07-04 20:08:01	39147	1	NULL	NULL	NULL	1	6	1	SHABBIR MOBILE 	28-10-28 GROUND FLOOR MASJEED STREET ARUNDELPET VIJAYAWADA 520002	16.514063	16.514063	0	0	2018-07-04	1	Masjid St, Arundalpet, Governorpet, Vijayawada, Andhra Pradesh 520002, India	NA
627	805	2018-07-04 12:07:57	2018-07-04 20:08:01	25244	1	NULL	NULL	NULL	1	6	1	RAMESH CORPORATION C G ROAD AHMEDABAD	EMPIRE TOWER NR ASSOCIATED PETROL PUMP C G ROAD     AHMEDABAD	23.025433	23.025433	0	0	2018-07-04	1	424/11, Chimanlal Girdharlal Rd, Ellisbridge, Ahmedabad, Gujarat 380009, India	NA
628	1878	2018-07-04 12:08:13	2018-07-04 12:19:37	189	1	NULL	NULL	NULL	1	1	2	New Pankaj Electronics	D-6,DDA MARKET MAYUR VIHAR PHASE-1 ( NEAR JEEVAN ANMOL HOSPITAL ) DELHI-110091	28.606585	28.606585	28.609093	28.609093	2018-07-04	1	43/C, Patparganj Rd, Block A, Acharya Niketan, Mayur Vihar Phase 1, New Delhi, Delhi 110091, India	Shiv Arcade, Patparganj Rd, Block D, Acharya Niketan, Patparganj, New Delhi, Delhi 110091, India
629	3201	2018-07-04 12:08:18	2018-07-04 20:09:01	190	1	NULL	NULL	NULL	1	6	2	Poorvika Mobiles Simmakkal	Simmakkal 2	9.924983	9.924983	0	0	2018-07-04	1	155, N Veli St, Rail Marutham Nagar, Simmakkal, Madurai Main, Madurai, Tamil Nadu 625001, India	NA
630	2580	2018-07-04 12:08:22	2018-07-04 15:32:12	39012	1	NULL	NULL	NULL	1	1	1	G.S.TELESHOP	8097 ST NO 6 ATI ROAD RANJIT NAGAR LDT LUDHUIANA 141003	30.874695	30.874695	30.874695	30.874695	2018-07-04	1	Street No. 1, ATI Rd, Backside ATI, Ranjit Nagar, Ludhiana, Punjab 141003, India	Street No. 1, ATI Rd, Backside ATI, Ranjit Nagar, Ludhiana, Punjab 141003, India
631	1761	2018-07-04 12:08:23	2018-07-04 20:09:01	191	1	NULL	NULL	NULL	1	6	2	Raj Electronics Budh Vihar Phase	k2/18 budh vihar phase 1	28.713495	28.713495	0	0	2018-07-04	1	ph-1, d-2/12, Block T 1, Budh Vihar Phase I, Budh Vihar, Delhi, 110086, India	NA
632	2421	2018-07-04 12:08:38	2018-07-04 20:09:01	192	1	NULL	NULL	NULL	1	6	2	Thirumurugan Enterprises Kundrathur	Gnanavel	13.000295	13.000295	0	0	2018-07-04	1	C-58, SH 113, Kundrathur, Chennai, Tamil Nadu 600069, India	NA
633	817	2018-07-04 12:09:30	2018-07-04 20:10:01	25900	1	NULL	NULL	NULL	1	6	1	SALES INDIA PVT LTD ASHRAM ROAD AHMEDABAD	B JADAV CHEMBERS ASHRAM ROAD NAVRANGPURA    AHMEDABAD	23.037983	23.037983	0	0	2018-07-04	1	4/A, Ashram Rd, Shreyas Colony, Navrangpura, Ahmedabad, Gujarat 380014, India	NA
634	1618	2018-07-04 12:09:09	2018-07-04 16:55:57	30794	1	NULL	NULL	NULL	1	1	1	NEW JAGDAMBA ELECTRONICS DELHI	C-413 SANI BAZAR CHOWK MAHAVIR ENCLAVE PART -3 DWARKA SEC 1 NEW DELHI	28.606188	28.606188	28.606169	28.606169	2018-07-04	1	B-246, 60 Feet Rd, Mahavir Enclave Part 2, Mahavir Enclave Part 3, Mahavir Enclave, ?? ??????, Delhi 110059, India	D-64, Gali Number 49, Mahavir Enclave Part 2, Mahavir Enclave Part 3, Mahavir Enclave, Delhi, 110059, India
635	649	2018-07-04 12:09:22	2018-07-04 20:10:01	33778	1	NULL	NULL	NULL	1	6	1	IR CROSSWAYSURAT SURAT	CROMA, Crossway Mall of Pooja  Corporation, Ram Chowk, Ghod Dod Road, Surat- 395007, Gujarat.	21.17513	21.17513	0	0	2018-07-04	1	W-D, Swami Vivekanand Marg, Subhash Nagar, Athwa, Surat, Gujarat 395008, India	NA
636	2723	2018-07-04 12:09:49	2018-07-04 20:10:01	24097	1	NULL	NULL	NULL	1	6	1	BAJAJ ELECTRONICS HABSIGUDA	NAR TELEPHONE EXCHANGE HYDERABAD	17.41472	17.41472	0	0	2018-07-04	1	1-4-45/1, Street Number 8, Vijayanagar Colony, Vikrampuri, Uppal, Hyderabad, Telangana 500007, India	NA
